source_id,source_name,author,title,description,url,urlToImage,publishedAt,content
cnn,CNN,"Caroline Kelly, CNN",4 men indicted in connection to Panama Papers probe,"Four men connected to the Panama Papers investigation have been indicted for their roles in allegedly defrauding the US government through international money laundering and wire fraud associated with Panamanian law firm Mossack Fonseca, the Justice Departmen…",https://www.cnn.com/2018/12/04/politics/panama-papers-indictment-four-men-doj/index.html,https://cdn.cnn.com/cnnnext/dam/assets/170424151001-panama-papers-mossack-fonseca-super-tease.jpg,2018-12-05T03:12:33Z,"(CNN) Four men connected to the Panama Papers investigation have been indicted for their roles in allegedly defrauding the US government through international money laundering and wire fraud associated with Panamanian law firm Mossack Fonseca, the Justice Dep… [+3080 chars]"
cnn,CNN,"Sherisse Pham, CNN Business",The head of Alibaba's online video site has been arrested in China,"The president of Youku, Yang Weidong, was arrested on suspicion of accepting improper payments, Alibaba said in a filing with the US Securities and Exchange Commission.",https://www.cnn.com/2018/12/05/tech/alibaba-youku-president-arrest/index.html,https://cdn.cnn.com/cnnnext/dam/assets/181205115251-yang-weidong-alibaba-youku-super-tease.jpg,2018-12-05T08:34:56Z,NA
cnn,CNN,NA,Trump's praise of Michael Flynn over the years,Donald Trump has continued to praise his former national security adviser even after he asked him to resign from the White House.,https://www.cnn.com/videos/politics/2017/12/01/donald-trump-praises-michael-flynn-vstan-orig-cs.cnn,https://cdn.cnn.com/cnnnext/dam/assets/171201092053-04-michael-flynn-lead-image-super-tease.jpg,2018-12-05T01:54:49Z,Chat with us in Facebook Messenger. Find out what's happening in the world as it unfolds.
cnn,CNN,"Kevin Liptak and Jeff Zeleny, CNN","With new member Trump, uneasy presidents club to convene at Bush funeral","In the cavernous sanctuary of the National Cathedral on Wednesday, President Donald Trump will come face-to-face for the first time with his four living predecessors, an encounter occasioned only by a loss to the most exclusive club in American politics -- in…",https://www.cnn.com/2018/12/05/politics/presidents-club-trump-bush-funeral/index.html,https://cdn.cnn.com/cnnnext/dam/assets/181130183510-34-george-h-w-bush-unfurled-super-tease.jpg,2018-12-05T06:00:10Z,"Washington (CNN) In the cavernous sanctuary of the National Cathedral on Wednesday, President Donald Trump will come face-to-face for the first time with his four living predecessors, an encounter occasioned only by a loss to the most exclusive club in Americ… [+7936 chars]"
cnn,CNN,NA,How 'SNL' star creates her celebrity impressions,"For more comedy, watch CNN Films' ""Love, Gilda,"" the story of legendary comedian Gilda Radner, New Year's Day at 9 p.m. ET/PT.",https://www.cnn.com/videos/entertainment/2018/12/04/melissa-villasenor-saturday-night-live-impressions-female-comedian.cnn,https://cdn.cnn.com/cnnnext/dam/assets/181206120344-melissa-villasenor-saturday-night-live-female-comedians-02-super-tease.jpg,2018-12-05T13:15:01Z,NA
cnn,CNN,"Devan Cole, CNN",Michelle Obama says she didn't think America was 'ready' for a black president in 2008,"Former first lady Michelle Obama said she initially doubted America was ""ready"" for a black president during former President Barack Obama's 2008 campaign.",https://www.cnn.com/2018/12/05/politics/michelle-obama-2008-election-black-president/index.html,https://cdn.cnn.com/cnnnext/dam/assets/181118045124-michelle-obama-with-valerie-jarrett-super-tease.jpg,2018-12-05T13:13:41Z,"Washington (CNN) Former first lady Michelle Obama said she initially doubted America was ""ready"" for a black president during former President Barack Obama's 2008 campaign. ""One of the reasons why I agreed to support Barack's run for president was that deep d… [+1077 chars]"
cnn,CNN,NA,Rubio: Crown Prince will continue to test limits,Sen. Marco Rubio (R-FL) says US intelligence leaves him with no doubt that Saudi Arabia's Crown Prince Mohammad Bin Salman had knowledge of journalist Jamal Khashoggi's killing.,https://www.cnn.com/videos/politics/2018/12/05/marco-rubio-khashoggi-saudi-trump-newday-vpx.cnn,https://cdn.cnn.com/cnnnext/dam/assets/181205083441-rubio-new-day-super-tease.jpg,2018-12-05T14:11:53Z,Chat with us in Facebook Messenger. Find out what's happening in the world as it unfolds.
cnn,CNN,"Nina Avramova, CNN","Too much sleep linked to a greater risk of disease and death, study finds","The recommended amount of sleep for adults is six to eight hours a night. Sleeping more than those hours is associated with an increased risk of death and cardiovascular diseases, says a global study published Wednesday in the European Heart Journal.",https://www.cnn.com/2018/12/04/health/sleep-duration-linked-to-death-and-diseases-study-intl/index.html,https://cdn.cnn.com/cnnnext/dam/assets/181204131826-03-sleep-duration-super-tease.jpg,2018-12-05T00:01:16Z,"(CNN) The recommended amount of sleep for adults is six to eight hours a night. Sleeping more than those hours is associated with an increased risk of death and cardiovascular diseases, says a global study published Wednesday in the European Heart Journal. Lo… [+6186 chars]"
cnn,CNN,NA,The 5 juiciest redactions in Michael Flynn's sentencing documents,NA,https://www.cnn.com/collections/mueller-docs-intl-120618/,NA,2018-12-05T20:03:37Z,NA
cnn,CNN,"Ryan Browne and Kate Sullivan, CNN",US Marine planes crash off coast of Japan,"Two US Marine aircraft crashed off the coast of Japan, the US Marine Corps announced Wednesday in a statement.",https://www.cnn.com/2018/12/05/politics/marines-corps-planes-japan-crash/index.html,https://cdn.cnn.com/cnnnext/dam/assets/120419020259-marine-corps-logo-story-top.jpg,2018-12-05T22:56:29Z,NA
cnn,CNN,"Donna Borak, CNN",Trump forces himself into damage control mode on China trade,"After President Donald Trump helped send markets tanking by feeding doubts about his trade deal with China, he stepped in Wednesday to pump up optimism in a series of early-morning tweets.",https://www.cnn.com/2018/12/05/politics/trump-xi-china-markets-trade/index.html,https://cdn.cnn.com/cnnnext/dam/assets/181203121653-01-trade-truce-china-united-states-super-tease.jpg,2018-12-05T18:49:02Z,"Washington (CNN) After President Donald Trump helped send markets tanking by feeding doubts about his trade deal with China, he stepped in Wednesday to pump up optimism in a series of early-morning tweets. The US President cited ""very strong signals"" overnigh… [+5406 chars]"
cnn,CNN,NA,Roger Stone invokes Fifth Amendment in Senate Russia probe,NA,https://www.cnn.com/collections/michael-cohen-misleading-congress/,NA,2018-12-05T00:20:42Z,NA
cnn,CNN,NA,US Senators: Crown Prince ordered Khashoggi killing,NA,https://www.cnn.com/collections/khashoggi-killing-intl/,NA,2018-12-05T00:17:47Z,NA
bbc-news,BBC News,https://www.facebook.com/bbcnews,Tsunami alert after New Caledonia quake,The 7.5 magnitude quake struck east of the French territory in the Pacific Ocean.,https://www.bbc.co.uk/news/world-asia-46450848,https://ichef.bbci.co.uk/news/1024/branded_news/4288/production/_104623071_newcal9761218.png,2018-12-05T04:57:27Z,"A 7.5 magnitude quake has struck close to New Caledonia in the Pacific, with a tsunami alert issued for coasts within 1,000km (620 miles). The quake struck at a depth of about 10km at 04:18 GMT, the US Geological Survey reports. The epicentre was recorded as … [+435 chars]"
bbc-news,BBC News,https://www.facebook.com/bbcnews,France protests: Fuel tax rises in 2019 budget dropped,The government drops the measures it had initially postponed for six months after weeks of protests.,https://www.bbc.co.uk/news/world-europe-46460445,https://ichef.bbci.co.uk/news/1024/branded_news/84E5/production/_104612043_macron_protest_afp.jpg,2018-12-05T21:37:09Z,"Image copyright AFP Image caption Central Paris has seen vehicles burned, business premises damaged and hundreds of arrests Fuel tax rises which sparked weeks of violent protests in France have now been dropped from next year's budget, the government has anno… [+3020 chars]"
bbc-news,BBC News,NA,Wilder v Fury II - Brit wants rematch at Man Utd's Old Trafford ground,Tyson Fury says he wants his rematch with Deontay Wilder to take place at Manchester United's Old Trafford ground in the summer.,https://www.bbc.co.uk/sport/boxing/46462624,https://ichef.bbci.co.uk/onesport/cps/624/cpsprodpb/16353/production/_104636909_gettyimages-1068842624.jpg,2018-12-05T21:43:42Z,"Tyson Fury watched Manchester United face Arsenal at Old Trafford on Wednesday Britain's Tyson Fury says he wants his WBC heavyweight rematch with Deontay Wilder to take place at Manchester United's Old Trafford ground. Fury, 30, was awarded a controversial d… [+945 chars]"
bbc-news,BBC News,NA,Stevenson suffers 'severe brain injury' after knockout,"Boxer Adonis Stevenson suffers a ""severe traumatic brain injury"" after his knockout by Ukrainian Oleksandr Gvozdyk.",https://www.bbc.co.uk/sport/boxing/46460528,https://ichef.bbci.co.uk/onesport/cps/624/cpsprodpb/12721/production/_104635557_adonis_stevenson_getty_01.jpg,2018-12-05T18:17:14Z,"Stevenson was taken to hospital in an ambulance after the fight Boxer Adonis Stevenson has suffered a ""severe traumatic brain injury"" after his knockout by Ukrainian Oleksandr Gvozdyk in Quebec City on Saturday. Stevenson, 41, boxing's oldest and longest-reig… [+1904 chars]"
bbc-news,BBC News,https://www.facebook.com/bbcnews,Operation Pollino: 'Ndrangheta mafia struck in Europe-wide sting,Hundreds of police across Europe are targeting the 'Ndrangheta mafia in a major coordinated strike.,https://www.bbc.co.uk/news/world-europe-46452934,https://ichef.bbci.co.uk/news/1024/branded_news/C906/production/_104626415_hi051003097.jpg,2018-12-05T10:00:08Z,"Image copyright EPA Image caption In Pulheim, Germany, police struck with a dawn raid on a local Italian restaurant Members of the notorious 'Ndrangheta Italian mafia have been targeted in a police sting launched simultaneously in several countries on Wednesd… [+1773 chars]"
bbc-news,BBC News,https://www.facebook.com/bbcnews,Mueller investigation: No jail time sought for Trump ex-adviser Michael Flynn,Michael Flynn admitted lying to the FBI but has assisted in its investigation into Russian collusion.,https://www.bbc.co.uk/news/world-us-canada-46449950,https://ichef.bbci.co.uk/news/1024/branded_news/DAE0/production/_104623065_mediaitem104622450.jpg,2018-12-05T01:59:45Z,Image copyright Reuters Image caption Michael Flynn has admitted one count of lying to the FBI The office investigating Russian collusion in the US election has recommended that ex-national security adviser Michael Flynn should not have to serve a jail senten… [+1071 chars]
bbc-news,BBC News,BBC News,Life after burns: ‘I use my scars and pain to help others’,Svetlana Alekseeva was badly burned in a fire - now she's showing off her scars to inspire others like her.,https://www.bbc.co.uk/news/av/world-europe-46372551/life-after-burns-i-use-my-scars-and-pain-to-help-others,https://ichef.bbci.co.uk/news/1024/branded_news/160CC/production/_104561309_p06t9ztt.jpg,2018-12-05T00:31:25Z,NA
bbc-news,BBC News,NA,O'Sullivan through to quarters after easing past Lisowski in York,Ronnie O'Sullivan remains on course for a record-breaking seventh UK Championship title after beating Jack Lisowski.,https://www.bbc.co.uk/sport/snooker/46459545,https://ichef.bbci.co.uk/onesport/cps/624/cpsprodpb/EC07/production/_104632406_ros.jpg,2018-12-05T15:24:33Z,"Ronnie O'Sullivan won his last 16 match on his 43rd birthday Betway UK Championship Venue: York Barbican Dates: 27 November-9 December Coverage: Watch live across BBC Two, BBC iPlayer, BBC Red Button, Connected TV, the BBC Sport website and mobile app from 1 … [+569 chars]"
bbc-news,BBC News,https://www.facebook.com/bbcnews,Syria conflict: Last puppeteer of Damascus is given lifeline,The disappearing art of shadow puppetry in Syria gets a boost after the UN recognises it as a cultural gem.,https://www.bbc.co.uk/news/world-middle-east-46452834,https://ichef.bbci.co.uk/news/1024/branded_news/C8FC/production/_104625415_e0b2a23e-6685-42a4-832b-e9b6361a9d2b.jpg,2018-12-05T10:49:11Z,"Syria has a long and rich history of shadow puppetry but modern technology and seven years of war has seen the art form suffer from serious decline, the UN's cultural body has warned. Last week, the ancient form of storytelling was added to Unesco's list of c… [+2414 chars]"
bbc-news,BBC News,BBC News,George W Bush cuddles baby during visit to father's casket,Relatives of the late US President George HW Bush have visited his casket as he lies in state.,https://www.bbc.co.uk/news/av/world-us-canada-46455984/george-w-bush-cuddles-baby-during-visit-to-father-s-casket,https://ichef.bbci.co.uk/news/1024/branded_news/EC4C/production/_104629406_p06tqffm.jpg,2018-12-05T12:47:34Z,NA
bbc-news,BBC News,https://www.facebook.com/bbcnews,Biohacker: 'I've created a new human sense',"Meet the biohackers - the people who want to make their bodies and brains function better by ""hacking"" their biology.",https://www.bbc.co.uk/news/technology-46442519,https://ichef.bbci.co.uk/news/1024/branded_news/14867/production/_104617048_img_0626.jpg,2018-12-05T00:35:21Z,"Image caption Liviu wants to end what he calls ""generation screen"" Biohackers want to make their bodies and brains function better by ""hacking"" their biology. The BBC's Victoria Derbyshire programme meets the people who are inserting technology under their sk… [+4687 chars]"
bbc-news,BBC News,BBC News,Biohackers: ‘My hand could unlock my car door’,"Biohackers want to make their bodies and brains function better by ""hacking"" their biology.",https://www.bbc.co.uk/news/av/technology-46445071/biohackers-my-hand-could-unlock-my-car-door,https://ichef.bbci.co.uk/news/1024/branded_news/61BE/production/_104622052_p06tnsbw.jpg,2018-12-05T03:20:41Z,NA
bbc-news,BBC News,https://www.facebook.com/bbcnews,France protests: Will the environment be the true victim of the fuel-tax riots?,Campaigners warn nationwide protests over tax rises will only damage the country's green agenda.,https://www.bbc.co.uk/news/world-europe-46439469,https://ichef.bbci.co.uk/news/1024/branded_news/122FB/production/_104619447_e59b6c55-fb54-4ce1-bd90-704f836fd246.jpg,2018-12-05T00:23:40Z,"Image copyright Getty Images Image caption Thousands of people have been taking part in demonstrations The pictures of Paris swathed in tear gas, with burning cars and angry protesters rampaging through the streets in high-vis jackets demanding an end to a fu… [+6490 chars]"
bbc-news,BBC News,https://www.facebook.com/bbcnews,Australia releases rare marsupial bilby into the wild,"The small nocturnal animals with long, rabbit-like ears were last seen in New South Wales in 1912.",https://www.bbc.co.uk/news/world-australia-46451894,https://ichef.bbci.co.uk/news/1024/branded_news/D69E/production/_104624945_01eb284b-8082-473d-b0c2-7965b03c9366.jpg,2018-12-05T08:38:47Z,"Image copyright Science Photo Library Image caption Bilbies feed on plant roots, ants, beetles and spiders A rare marsupial that once ran wild in Australia has been reintroduced into New South Wales for the first time in more than a century. Sightings of bilb… [+749 chars]"
bbc-news,BBC News,https://www.facebook.com/bbcnews,George HW Bush funeral: Leaders arrive to pay respects,The funeral of the 41st US president will be attended by dignitaries including the Prince of Wales.,https://www.bbc.co.uk/news/world-us-canada-46452414,https://ichef.bbci.co.uk/images/ic/1024x576/p06tfftm.jpg,2018-12-05T09:34:44Z,"Media caption A look back at the life of George Bush Senior World leaders and dignitaries are arriving in the US to pay their respects at the state funeral of former President George HW Bush. The body of Mr Bush, which has been lying in state at the US Capito… [+1140 chars]"
bbc-news,BBC News,https://www.facebook.com/bbcnews,Liberia electricity crisis: 'About 60% of power stolen',"People are making illegal connections to homes and offices, cheating the state utility, officials say.",https://www.bbc.co.uk/news/world-africa-46452326,https://ichef.bbci.co.uk/news/1024/branded_news/3B44/production/_104627151_liberia.jpg,2018-12-05T17:16:26Z,"Image copyright Getty Images Image caption Most of the capital, Monrovia, does not have electricity People are stealing about 60% of the electricity generated in Liberia annually by making illegal connections to their homes and businesses, the state-owned pow… [+2112 chars]"
bbc-news,BBC News,https://www.facebook.com/bbcnews,India launches 'heaviest' satellite for internet access,"Weighing about 5,854kg, the GSAT-11 is India's ""most-advanced"" multi-band communication satellite.",https://www.bbc.co.uk/news/world-asia-india-46451070,https://ichef.bbci.co.uk/news/1024/branded_news/E56C/production/_104623785_mediaitem104623784.jpg,2018-12-05T06:34:42Z,"Image copyright iSRO Image caption The satellite was launched from the Kourou spaceport in French Guiana early on Wednesday India's heaviest satellite has gone into orbit on a French rocket to help boost broadband internet services. Weighing about 5,854kg (12… [+1605 chars]"
bbc-news,BBC News,https://www.facebook.com/bbcnews,Mastanamma: India YouTube chef granny dies at 107,"Mastanamma shot to fame for cooking unusual dishes from scratch, and had over a million subscribers.",https://www.bbc.co.uk/news/world-asia-india-46450755,https://ichef.bbci.co.uk/news/1024/branded_news/16974/production/_104623529_mapimg_7294.jpg,2018-12-05T08:15:24Z,"Image copyright Country Foods Image caption Mastanamma was known for cooking local dishes made from scratch One of the world's oldest YouTubers, 107-year-old Mastanamma from southern India, has died. She shot to fame on the internet for her cooking, which con… [+1536 chars]"
bbc-news,BBC News,BBC News,Nepal eyes world record with Dead Sea of plastic bags,"Volunteers make a map of the Dead Sea out of 100,000 used plastic bags collected in Kathmandu.",https://www.bbc.co.uk/news/av/world-asia-46461704/nepal-eyes-world-record-with-dead-sea-of-plastic-bags,https://ichef.bbci.co.uk/news/1024/branded_news/3B8B/production/_104634251_p06trgb9.jpg,2018-12-05T18:37:02Z,NA
bbc-news,BBC News,https://www.facebook.com/bbcnews,Festive Satanic statue added to Illinois statehouse,The Temple of Satan group erects a sculpture at Illinois state capitol to mark the festive season.,https://www.bbc.co.uk/news/world-us-canada-46453544,https://ichef.bbci.co.uk/news/1024/branded_news/E404/production/_104627385_47308251_2225042981152419_1003834243345809408_o.jpg,2018-12-05T11:18:13Z,"Image copyright Facebook/The Satanic Temple - Chicago Chapter A satanic group has added its own statue to a series of displays in the government building of the US state of Illinois to mark the festive season. Placed between a Christmas tree and a menorah, th… [+1713 chars]"
bbc-news,BBC News,https://www.facebook.com/bbcnews,"Spain 'wolf pack' sex attack gang not rapists, say judges",A Spanish court's controversial decision to clear five men of gang rape is upheld by appeal judges.,https://www.bbc.co.uk/news/world-europe-46452894,https://ichef.bbci.co.uk/news/1024/branded_news/14B24/production/_104627748_gettyimages-953881482.jpg,2018-12-05T11:31:20Z,"Image copyright Getty Images Image caption The ""wolf pack"" case has sparked protests across Spain and led to an expert panel to review the law on rape A Spanish court's controversial decision to clear five men of gang rape has been upheld by five appeal judge… [+2737 chars]"
bbc-news,BBC News,https://www.facebook.com/bbcnews,Cars and coal help drive 'strong' CO2 rise in 2018,"CO2 emissions hit an all time high, rising nearly 3% in 2018 thanks to coal and a booming global market for cars.",https://www.bbc.co.uk/news/science-environment-46447459,https://ichef.bbci.co.uk/news/1024/branded_news/7D7B/production/_104632123_gettyimages-539601058.jpg,2018-12-05T18:01:50Z,"Image copyright Getty Images Image caption The main factor in the rise is coal use in China A booming global market for cars has helped drive CO2 emissions to an all-time high in 2018, say researchers. The main factor in the near 3% rise has been coal use in … [+6991 chars]"
bbc-news,BBC News,https://www.facebook.com/bbcnews,Fossil preserves 'sea monster' blubber and skin,Scientists identify fossilised blubber from an ancient marine reptile that lived 180 million years ago.,https://www.bbc.co.uk/news/science-environment-46457674,https://ichef.bbci.co.uk/news/1024/branded_news/CF1F/production/_104632035_mediaitem104632034.jpg,2018-12-05T18:02:18Z,Image copyright Johan Lindgren Image caption The fossil ichthyosaur comes from the Holzmaden quarry in south-west Germany Scientists have identified fossilised blubber from an ancient marine reptile that lived 180 million years ago. Blubber is a thick layer o… [+5306 chars]
bbc-news,BBC News,https://www.facebook.com/bbcnews,Ash dieback: ash woodlands 'may flourish once again',"Scientists say there is hope that some ash trees can survive in the future, despite ash dieback.",https://www.bbc.co.uk/news/science-environment-46440389,https://ichef.bbci.co.uk/news/1024/branded_news/90A7/production/_104613073_gettyimages-629393715.jpg,2018-12-05T00:44:53Z,Image copyright Getty Images Image caption An epidemic of ash dieback is devastating forests Scientists say there is hope that some ash forests will be able to survive a devastating tree disease. Surveys around Europe reveal mortality rates from ash dieback a… [+1428 chars]
bbc-news,BBC News,https://www.facebook.com/bbcnews,Rats and pigeons 'replace iconic species',"""Iconic"" animals such as tigers are being replaced by ""cosmopolitan"" species found everywhere - researchers.",https://www.bbc.co.uk/news/science-environment-46440396,https://ichef.bbci.co.uk/news/1024/branded_news/14583/production/_104613338_gettyimages-461496547.jpg,2018-12-05T00:44:47Z,"Image copyright Getty Images Image caption Children feed pigeons in Kathmandu The modification of land for farming and building cities is favouring the same species everywhere, according to a new study. Animals like rats and pigeons are taking over from less … [+1608 chars]"
bbc-news,BBC News,https://www.facebook.com/bbcnews,Game-on for UK's Team Tao in ocean XPRIZE final,A UK-based team arrives in Greece for the grand final of a contest to find innovative solutions for seafloor mapping.,https://www.bbc.co.uk/news/science-environment-46449806,https://ichef.bbci.co.uk/news/1024/branded_news/107C2/production/_104622576_img_58219.jpg,2018-12-05T13:28:47Z,Image copyright Martin Avery Photography Image caption Team Tao's USV: Technologies have had to be developed in just three years A UK-based team has arrived in Greece for the grand final of a contest to find innovative solutions for seafloor mapping. The Shel… [+4195 chars]
bbc-news,BBC News,NA,USA Gymnastics files for bankruptcy in order to support sexual abuse survivors,USA Gymnastics has filed for bankruptcy in order to support athletes who made sexual abuse claims against Larry Nassar.,https://www.bbc.co.uk/sport/gymnastics/46462225,https://ichef.bbci.co.uk/onesport/cps/624/cpsprodpb/CAFB/production/_104636915_gymnastics_getty.jpg,2018-12-05T22:08:55Z,"Olympic champion Aly Raisman was one of Nassar's victims USA Gymnastics has filed for bankruptcy so it can ""expeditiously resolve"" claims by athletes sexually abused by former team doctor Larry Nassar In January, Nassar was sentenced to up to 175 years in jai… [+1985 chars]"
bbc-news,BBC News,NA,Eliud Kipchoge and Caterine Ibarguen named IAAF athletes of the year,Kenya's Eliud Kipchoge and Colombia's Caterine Ibarguen are named male and female world athletes of the year.,https://www.bbc.co.uk/sport/athletics/46451728,https://ichef.bbci.co.uk/onesport/cps/624/cpsprodpb/D072/production/_104626335_iaafawards1_reuters.jpg,2018-12-05T10:37:29Z,Both athletes have enjoyed success in 2018 Kenyan distance runner Eliud Kipchoge and Colombian long and triple jumper Caterine Ibarguen have been named male and female world athletes of the year. The pair were honoured by the IAAF at a ceremony in Monaco. Bri… [+952 chars]
bbc-news,BBC News,NA,Copa del Rey: Denis Suarez scores twice as Barcelona reach last 16,Denis Suarez strikes twice as holders Barcelona beat Cultural Leonesa 4-1 to reach the last 16 of the Copa del Rey.,https://www.bbc.co.uk/sport/football/46462844,https://ichef.bbci.co.uk/onesport/cps/624/cpsprodpb/CA3D/production/_104637715_suarezgetty.jpg,2018-12-05T23:20:33Z,"Suarez made just his eighth appearance of the season and has been linked with a move away from Barcelona Denis Suarez struck twice as holders Barcelona beat Cultural Leonesa 4-1 to reach the last 16 of the Copa del Rey. The midfielder, 24, scored in each half… [+721 chars]"
bbc-news,BBC News,NA,Burnley 1-3 Liverpool,Substitute Roberto Firmino scores with his first touch as Liverpool come from behind to beat struggling Burnley at Turf Moor.,https://www.bbc.co.uk/sport/football/46367299,https://ichef.bbci.co.uk/onesport/cps/624/cpsprodpb/55B7/production/_104634912_rexfeatures_10014575ar.jpg,2018-12-05T21:38:48Z,Liverpool remain unbeaten in the Premier League since 6 May Substitute Roberto Firmino scored with his first touch as Liverpool came from behind to beat struggling Burnley and move two points behind leaders Manchester City in the Premier League table. Jack Co… [+483 chars]
breitbart-news,Breitbart News,"Katherine Rodriguez, Katherine Rodriguez",Thieves Accused of Stealing Hundreds of Bikes Meant for Needy Children,"A group of thieves in Washington state is accused of stealing Christmas joy from kids in need on Tuesday, running off with hundreds of bicycles and helmets meant to be donated to the less-fortunate for Christmas.",https://www.breitbart.com/politics/2018/12/05/thieves-accused-stealing-hundreds-bikes-meant-needy-children/,https://media.breitbart.com/media/2018/12/bikes-for-kids-stolen-1.jpg,2018-12-05T22:36:59Z,"Waste Connections of Washingtona waste management company located in the statesaid a group of seven to ten thieves broke into a trailer in Vancouver, Washington, housing 700 donated bikes, making off with about 200 bikes and half of the helmets at 4:30 a.m. o… [+1259 chars]"
breitbart-news,Breitbart News,"Charlie Spiering, Charlie Spiering",Jeb Bush: Donald Trump 'Couldn't Have Been Nicer' After Bush Sr. Died,Former Florida Governor Jeb Bush praised President Donald Trump on Tuesday for his gracious response to the Bush family after the death of George H.W. Bush.,https://www.breitbart.com/politics/2018/12/04/jeb-bush-donald-trump-nicer-bush-sr-died/,https://media.breitbart.com/media/2018/12/jeb-bush-columba-casket-george-h-w-bush-12-18-ap.jpg,2018-12-05T06:32:58Z,Jeb Bush said that Trump called him after his father died and “couldn’t have been nicer.” Trump’s former rival for the Republican presidential nomination in 2016 spoke about his father’s death and President Trump during a Wall Street Journal event in Washingt… [+648 chars]
breitbart-news,Breitbart News,"Kristina Wong, Kristina Wong",Mattis: Venezuela's Maduro a 'Despot' Who Will Ultimately 'Have to Go',"Defense Secretary Jim Mattis recently criticized Venezuela's socialist President Nicolas Maduro as a ""despot"" who will ultimately ""have to go"" but indicated the U.S. would not use military force to make it happen.",https://www.breitbart.com/national-security/2018/12/04/mattis-venezuelas-maduro-a-despot-who-will-ultimately-have-to-go/,https://media.breitbart.com/media/2017/03/venezuela-pres-maduro-laughing-getty.jpg,2018-12-05T06:52:16Z,Mattis spoke at the Reagan Defense Forum over the weekend and was asked by moderator Fox News’s Bret Baier if he foresaw the U.S. military having to do something in Venezuela where a refugee situation is worsening and the country is spiraling out of control. … [+1688 chars]
breitbart-news,Breitbart News,"Charlie Spiering, Charlie Spiering",Donald Trump Demands 'REAL DEAL' with China Despite Shaken Stock Market,"""We are either going to have a REAL DEAL with China, or no deal at all - at which point we will be charging major Tariffs against Chinese product being shipped into the United States,"" Trump wrote on Twitter.",https://www.breitbart.com/politics/2018/12/05/donald-trump-demands-real-deal-with-china-despite-shaken-stock-market/,https://media.breitbart.com/media/2018/12/Trump-finger-up-US-China-flags-background-getty.jpg,2018-12-05T13:00:32Z,"“We are either going to have a REAL DEAL with China, or no deal at all – at which point we will be charging major Tariffs against Chinese product being shipped into the United States,” Trump wrote on Twitter. The Dow Jones Industrial Average fell by about 799… [+2142 chars]"
breitbart-news,Breitbart News,"Ian Hanchett, Ian Hanchett",Nadler: I'm Considering Legislation to Pause Timing of Statute of Limitations During Presidential Term,"On Tuesday’s broadcast of MSNBC’s “The Last Word,” incoming House Judiciary Committee Chairman Jerry Nadler (D-NY) stated he is considering legislation that would pause the timing of the statute of limitations during a president’s term in office so that it is…",https://www.breitbart.com/video/2018/12/04/nadler-im-considering-legislation-to-pause-timing-of-statute-of-limitations-during-presidential-term/,https://media.breitbart.com/media/2018/07/Jerry-Nadler-D-NY.png,2018-12-05T04:54:05Z,"On Tuesday’s broadcast of MSNBC’s “The Last Word,” incoming House Judiciary Committee Chairman Jerry Nadler (D-NY) stated he is considering legislation that would pause the timing of the statute of limitations during a president’s term in office so that it is… [+439 chars]"
breitbart-news,Breitbart News,"Nate Church, Nate Church",U.S. Military Will Use Genetic Engineering to Detect Submarines,The Naval Research Laboratory wants to use common sea life as a biological tripwire to detect the movement of submarines.,https://www.breitbart.com/tech/2018/12/04/military-genetic-engineering-detect-submarines/,https://media.breitbart.com/media/2017/09/submarine-uss-washington-navy.jpg,2018-12-05T03:37:36Z,"The NRL is seeking to engineer aquatic microorganisms to react to changes in the water left by submarines’ exhaust, divers, or even the mere presence of certain metals. One distinct possibility is having the microorganisms release some of their electrons in r… [+1486 chars]"
breitbart-news,Breitbart News,"Neil Munro, Neil Munro",Poll Shows Huge Democrat Bias Toward Muslims Over Christians,"Sixty-eight percent of Democrats say employers should grant a request for prayer space by Muslims -- but only 45 percent say employers should grant a similar request from Christian employees, says a survey by Grinnell College.",https://www.breitbart.com/politics/2018/12/04/poll-shows-huge-democrat-bias-toward-muslims-over-christians/,https://media.breitbart.com/media/2018/12/Muslims-Praying-Christians-Praying-.jpg,2018-12-05T05:46:48Z,"In contrast to the Democrats’ 23-point anti-Christian bias, the November poll showed only a ten point gap in response from conservatives. Thirty percent of Republicans say employers should provide a prayer space for Muslim employees and 40 percent say employe… [+1999 chars]"
breitbart-news,Breitbart News,"Kyle Morris, Kyle Morris",Ethanol Opposition Haunts Michael Bloomberg in Iowa,"Billionaire and 2020 Democrat presidential hopeful Michael Bloomberg traveled to Iowa Tuesday to discuss wind energy. Bloomberg backtracked on his previous statements regarding his opposition to corn-based ethanol, one of Iowa's major economic drivers.",https://www.breitbart.com/politics/2018/12/05/ethanol-opposition-haunts-michael-bloomberg-in-iowa/,https://media.breitbart.com/media/2018/12/Bloombert-in-Iowa.jpg,2018-12-05T22:22:33Z,"Bloomberg backtracked on his previous statements regarding his opposition to corn-based ethanol, one of Iowa’s major economic drivers. Bloomberg, who once considered sugar-based ethanol to be safer for the environment, says one can make the argument that “eth… [+2151 chars]"
